player_id,session_at,duration_mins
P751,2026-04-06 17:03:35.564406,58
P751,2026-03-20 17:03:35.564406,53
P751,2026-04-15 17:03:35.564406,55
P751,2026-03-24 17:03:35.564406,59
P751,2026-03-26 17:03:35.564406,57
P751,2026-04-06 17:03:35.564406,13
P751,2026-04-11 17:03:35.564406,11
P751,2026-04-03 17:03:35.564406,16
P751,2026-04-10 17:03:35.564406,23
P751,2026-04-15 17:03:35.564406,6
P752,2026-04-11 17:03:35.564406,39
P752,2026-04-17 17:03:35.564406,28
P752,2026-04-13 17:03:35.564406,34
P752,2026-04-14 17:03:35.564406,9
P752,2026-04-10 17:03:35.564406,30
P752,2026-04-17 17:03:35.564406,11
P752,2026-04-06 17:03:35.564406,24
P752,2026-04-15 17:03:35.564406,15
P752,2026-04-14 17:03:35.564406,16
P752,2026-04-17 17:03:35.564406,28
P752,2026-04-14 17:03:35.564406,58
P752,2026-04-08 17:03:35.564406,28
P752,2026-04-07 17:03:35.564406,18
P752,2026-04-17 17:03:35.564406,45
P752,2026-04-10 17:03:35.564406,25
P753,2026-04-14 17:03:35.564406,33
P753,2026-04-15 17:03:35.564406,8
P753,2026-04-15 17:03:35.564406,12
P753,2026-04-13 17:03:35.564406,34
P753,2026-04-16 17:03:35.564406,7
P753,2026-04-16 17:03:35.564406,11
P753,2026-04-17 17:03:35.564406,14
P754,2026-04-08 17:03:35.564406,6
P754,2026-04-06 17:03:35.564406,43
P754,2026-04-01 17:03:35.564406,58
P754,2026-04-15 17:03:35.564406,27
P754,2026-04-06 17:03:35.564406,18
P754,2026-04-04 17:03:35.564406,50
P754,2026-04-15 17:03:35.564406,13
P754,2026-04-11 17:03:35.564406,25
P754,2026-04-06 17:03:35.564406,25
P754,2026-04-03 17:03:35.564406,23
P754,2026-04-12 17:03:35.564406,45
P754,2026-04-15 17:03:35.564406,45
P755,2026-04-01 17:03:35.564406,12
P755,2026-04-17 17:03:35.564406,43
P755,2026-04-11 17:03:35.564406,47
P755,2026-04-04 17:03:35.564406,60
P755,2026-04-08 17:03:35.564406,32
P755,2026-04-06 17:03:35.564406,60
P755,2026-04-11 17:03:35.564406,17
P756,2026-03-29 17:03:35.564406,27
P756,2026-04-12 17:03:35.564406,30
P756,2026-04-11 17:03:35.564406,53
P756,2026-04-11 17:03:35.564406,10
P756,2026-03-24 17:03:35.564406,28
P756,2026-03-24 17:03:35.564406,24
P756,2026-04-05 17:03:35.564406,10
P756,2026-04-07 17:03:35.564406,29
P756,2026-03-25 17:03:35.564406,58
P757,2026-04-15 17:03:35.564406,11
P757,2026-04-08 17:03:35.564406,17
P757,2026-03-28 17:03:35.564406,22
P757,2026-04-02 17:03:35.564406,42
P757,2026-03-29 17:03:35.564406,55
P757,2026-04-07 17:03:35.564406,23
P757,2026-03-31 17:03:35.564406,5
P757,2026-04-15 17:03:35.564406,5
P757,2026-03-27 17:03:35.564406,23
P757,2026-03-28 17:03:35.564406,34
P757,2026-04-02 17:03:35.564406,40
P757,2026-04-17 17:03:35.564406,30
P757,2026-04-15 17:03:35.564406,32
P758,2026-04-17 17:03:35.564406,26
P758,2026-04-09 17:03:35.564406,56
P759,2026-04-13 17:03:35.564406,17
P759,2026-04-04 17:03:35.564406,25
P759,2026-04-05 17:03:35.564406,16
P759,2026-04-01 17:03:35.564406,9
P759,2026-04-10 17:03:35.564406,6
P759,2026-04-04 17:03:35.564406,23
P759,2026-04-12 17:03:35.564406,40
P760,2026-04-14 17:03:35.564406,58
P760,2026-04-09 17:03:35.564406,11
P761,2026-04-12 17:03:35.564406,28
P761,2026-04-16 17:03:35.564406,33
P761,2026-04-16 17:03:35.564406,9
P761,2026-04-12 17:03:35.564406,54
P761,2026-04-16 17:03:35.564406,50
P761,2026-04-14 17:03:35.564406,50
P761,2026-04-17 17:03:35.564406,47
P761,2026-04-15 17:03:35.564406,24
P761,2026-04-08 17:03:35.564406,46
P761,2026-04-10 17:03:35.564406,28
P761,2026-04-09 17:03:35.564406,35
P761,2026-04-14 17:03:35.564406,50
P762,2026-03-24 17:03:35.564406,22
P762,2026-04-10 17:03:35.564406,32
P762,2026-04-16 17:03:35.564406,59
P762,2026-04-16 17:03:35.564406,23
P762,2026-04-05 17:03:35.564406,8
P762,2026-04-07 17:03:35.564406,43
P762,2026-03-30 17:03:35.564406,38
P762,2026-03-25 17:03:35.564406,43
P762,2026-04-07 17:03:35.564406,48
P762,2026-03-27 17:03:35.564406,43
P762,2026-03-27 17:03:35.564406,28
P763,2026-04-17 17:03:35.564406,27
P763,2026-04-17 17:03:35.564406,57
P763,2026-04-17 17:03:35.564406,19
P763,2026-04-17 17:03:35.564406,32
P763,2026-04-17 17:03:35.564406,60
P763,2026-04-16 17:03:35.564406,41
P764,2026-04-05 17:03:35.564406,24
P764,2026-04-15 17:03:35.564406,9
P764,2026-04-16 17:03:35.564406,38
P764,2026-04-13 17:03:35.564406,29
P764,2026-04-02 17:03:35.564406,28
P764,2026-04-07 17:03:35.564406,6
P764,2026-04-07 17:03:35.564406,48
P764,2026-04-07 17:03:35.564406,56
P764,2026-04-05 17:03:35.564406,7
P764,2026-04-11 17:03:35.564406,6
P764,2026-04-01 17:03:35.564406,45
P764,2026-04-15 17:03:35.564406,29
P765,2026-03-29 17:03:35.564406,48
P765,2026-04-07 17:03:35.564406,34
P765,2026-04-10 17:03:35.564406,54
P765,2026-04-17 17:03:35.564406,5
P765,2026-03-27 17:03:35.564406,10
P765,2026-04-04 17:03:35.564406,56
P765,2026-04-07 17:03:35.564406,37
P765,2026-04-15 17:03:35.564406,29
P765,2026-03-31 17:03:35.564406,35
P765,2026-04-17 17:03:35.564406,54
P765,2026-04-14 17:03:35.564406,5
P765,2026-04-15 17:03:35.564406,38
P766,2026-04-14 17:03:35.564406,55
P766,2026-04-14 17:03:35.564406,56
P766,2026-04-16 17:03:35.564406,19
P766,2026-04-15 17:03:35.564406,34
P767,2026-04-11 17:03:35.564406,33
P767,2026-04-15 17:03:35.564406,20
P767,2026-04-14 17:03:35.564406,6
P767,2026-04-13 17:03:35.564406,37
P767,2026-04-16 17:03:35.564406,59
P767,2026-04-13 17:03:35.564406,33
P767,2026-04-09 17:03:35.564406,32
P767,2026-04-12 17:03:35.564406,16
P767,2026-04-09 17:03:35.564406,32
P767,2026-04-09 17:03:35.564406,8
P768,2026-04-17 17:03:35.564406,48
P768,2026-04-13 17:03:35.564406,54
P768,2026-04-16 17:03:35.564406,14
P768,2026-04-16 17:03:35.564406,22
P768,2026-04-14 17:03:35.564406,24
P768,2026-04-15 17:03:35.564406,56
P768,2026-04-13 17:03:35.564406,36
P768,2026-04-16 17:03:35.564406,45
P768,2026-04-15 17:03:35.564406,56
P768,2026-04-14 17:03:35.564406,34
P768,2026-04-17 17:03:35.564406,8
P770,2026-04-15 17:03:35.564406,25
P770,2026-04-05 17:03:35.564406,41
P770,2026-04-04 17:03:35.564406,53
P770,2026-04-08 17:03:35.564406,57
P771,2026-04-14 17:03:35.564406,36
P771,2026-04-14 17:03:35.564406,19
P771,2026-04-14 17:03:35.564406,30
P771,2026-04-17 17:03:35.564406,39
P771,2026-04-16 17:03:35.564406,48
P772,2026-04-05 17:03:35.564406,57
P772,2026-04-02 17:03:35.564406,9
P772,2026-03-28 17:03:35.564406,13
P772,2026-03-26 17:03:35.564406,19
P772,2026-04-03 17:03:35.564406,59
P772,2026-04-07 17:03:35.564406,31
P772,2026-04-03 17:03:35.564406,32
P773,2026-04-14 17:03:35.564406,15
P773,2026-04-10 17:03:35.564406,50
P773,2026-03-28 17:03:35.564406,16
P773,2026-04-06 17:03:35.564406,57
P773,2026-03-31 17:03:35.564406,14
P773,2026-04-02 17:03:35.564406,40
P773,2026-04-01 17:03:35.564406,8
P773,2026-03-31 17:03:35.564406,30
P773,2026-04-06 17:03:35.564406,23
P773,2026-03-25 17:03:35.564406,56
P773,2026-03-31 17:03:35.564406,15
P774,2026-04-02 17:03:35.564406,20
P774,2026-04-17 17:03:35.564406,47
P774,2026-04-03 17:03:35.564406,25
P774,2026-04-06 17:03:35.564406,11
P774,2026-03-30 17:03:35.564406,12
P774,2026-04-12 17:03:35.564406,25
P774,2026-03-24 17:03:35.564406,43
P774,2026-03-28 17:03:35.564406,59
P774,2026-04-05 17:03:35.564406,56
P774,2026-04-02 17:03:35.564406,23
P774,2026-03-30 17:03:35.564406,55
P775,2026-04-15 17:03:35.564406,51
P775,2026-04-16 17:03:35.564406,10
P775,2026-04-13 17:03:35.564406,36
P775,2026-04-17 17:03:35.564406,51
P775,2026-04-15 17:03:35.564406,22
P775,2026-04-15 17:03:35.564406,42
P775,2026-04-16 17:03:35.564406,29
P775,2026-04-16 17:03:35.564406,20
P775,2026-04-16 17:03:35.564406,45
P775,2026-04-16 17:03:35.564406,35
P775,2026-04-17 17:03:35.564406,16
P775,2026-04-15 17:03:35.564406,42
P775,2026-04-14 17:03:35.564406,17
P775,2026-04-15 17:03:35.564406,7
P775,2026-04-13 17:03:35.564406,37
P776,2026-04-15 17:03:35.564406,42
P777,2026-03-27 17:03:35.564406,28
P777,2026-04-05 17:03:35.564406,43
P777,2026-04-13 17:03:35.564406,52
P777,2026-03-31 17:03:35.564406,47
P777,2026-04-09 17:03:35.564406,19
P777,2026-04-08 17:03:35.564406,38
P777,2026-04-14 17:03:35.564406,39
P777,2026-04-11 17:03:35.564406,24
P777,2026-04-06 17:03:35.564406,13
P777,2026-04-07 17:03:35.564406,33
P777,2026-04-04 17:03:35.564406,14
P777,2026-03-27 17:03:35.564406,8
P777,2026-04-05 17:03:35.564406,10
P777,2026-04-16 17:03:35.564406,28
P778,2026-04-10 17:03:35.564406,28
P778,2026-04-10 17:03:35.564406,56
P778,2026-04-13 17:03:35.564406,40
P778,2026-04-13 17:03:35.564406,41
P778,2026-04-08 17:03:35.564406,28
P778,2026-04-07 17:03:35.564406,47
P779,2026-04-11 17:03:35.564406,21
P779,2026-04-12 17:03:35.564406,32
P779,2026-04-13 17:03:35.564406,46
P779,2026-04-14 17:03:35.564406,57
P779,2026-04-14 17:03:35.564406,12
P780,2026-04-15 17:03:35.564406,12
P780,2026-04-08 17:03:35.564406,31
P780,2026-04-02 17:03:35.564406,55
P780,2026-04-14 17:03:35.564406,18
P780,2026-04-17 17:03:35.564406,43
P780,2026-04-06 17:03:35.564406,48
P781,2026-04-12 17:03:35.564406,18
P781,2026-04-17 17:03:35.564406,17
P781,2026-04-14 17:03:35.564406,29
P782,2026-04-15 17:03:35.564406,20
P782,2026-03-26 17:03:35.564406,35
P782,2026-04-06 17:03:35.564406,58
P782,2026-04-01 17:03:35.564406,11
P782,2026-04-17 17:03:35.564406,56
P782,2026-04-10 17:03:35.564406,12
P783,2026-04-14 17:03:35.564406,42
P784,2026-04-01 17:03:35.564406,25
P784,2026-04-15 17:03:35.564406,36
P784,2026-04-02 17:03:35.564406,54
P784,2026-03-30 17:03:35.564406,9
P784,2026-04-14 17:03:35.564406,54
P784,2026-04-12 17:03:35.564406,57
P784,2026-04-04 17:03:35.564406,48
P784,2026-04-11 17:03:35.564406,35
P784,2026-04-04 17:03:35.564406,22
P784,2026-03-29 17:03:35.564406,47
P784,2026-04-11 17:03:35.564406,52
P784,2026-04-12 17:03:35.564406,11
P784,2026-04-03 17:03:35.564406,55
P784,2026-04-15 17:03:35.564406,26
P784,2026-04-03 17:03:35.564406,31
P785,2026-04-13 17:03:35.564406,21
P785,2026-04-06 17:03:35.564406,23
P785,2026-04-16 17:03:35.564406,28
P785,2026-04-14 17:03:35.564406,33
P785,2026-04-13 17:03:35.564406,30
P785,2026-04-03 17:03:35.564406,33
P785,2026-04-07 17:03:35.564406,6
P786,2026-04-07 17:03:35.564406,36
P786,2026-04-04 17:03:35.564406,10
P786,2026-04-16 17:03:35.564406,54
P786,2026-04-07 17:03:35.564406,45
P786,2026-04-03 17:03:35.564406,42
P786,2026-04-04 17:03:35.564406,57
P786,2026-04-12 17:03:35.564406,11
P786,2026-04-15 17:03:35.564406,57
P786,2026-04-06 17:03:35.564406,41
P786,2026-04-04 17:03:35.564406,14
P786,2026-04-15 17:03:35.564406,21
P786,2026-04-10 17:03:35.564406,55
P786,2026-04-08 17:03:35.564406,52
P786,2026-04-15 17:03:35.564406,43
P786,2026-04-08 17:03:35.564406,23
P787,2026-03-29 17:03:35.564406,20
P787,2026-04-08 17:03:35.564406,25
P787,2026-04-04 17:03:35.564406,14
P787,2026-04-07 17:03:35.564406,58
P787,2026-03-22 17:03:35.564406,37
P787,2026-03-22 17:03:35.564406,48
P787,2026-03-26 17:03:35.564406,47
P787,2026-03-28 17:03:35.564406,37
P787,2026-03-21 17:03:35.564406,25
P787,2026-03-23 17:03:35.564406,16
P787,2026-03-21 17:03:35.564406,46
P788,2026-04-01 17:03:35.564406,29
P788,2026-04-15 17:03:35.564406,56
P788,2026-04-12 17:03:35.564406,35
P788,2026-04-17 17:03:35.564406,59
P788,2026-04-03 17:03:35.564406,11
P789,2026-04-13 17:03:35.564406,15
P789,2026-04-16 17:03:35.564406,54
P789,2026-04-15 17:03:35.564406,57
P789,2026-04-11 17:03:35.564406,53
P789,2026-04-11 17:03:35.564406,23
P789,2026-04-12 17:03:35.564406,28
P789,2026-04-17 17:03:35.564406,39
P790,2026-04-03 17:03:35.564406,8
P790,2026-03-28 17:03:35.564406,45
P790,2026-04-08 17:03:35.564406,6
P790,2026-04-11 17:03:35.564406,26
P790,2026-04-12 17:03:35.564406,20
P790,2026-04-09 17:03:35.564406,29
P790,2026-04-11 17:03:35.564406,40
P790,2026-04-05 17:03:35.564406,42
P791,2026-04-11 17:03:35.564406,36
P791,2026-04-15 17:03:35.564406,48
P791,2026-04-12 17:03:35.564406,14
P791,2026-04-16 17:03:35.564406,29
P792,2026-03-25 17:03:35.564406,19
P792,2026-03-30 17:03:35.564406,31
P792,2026-04-13 17:03:35.564406,29
P792,2026-04-13 17:03:35.564406,42
P792,2026-04-01 17:03:35.564406,31
P792,2026-03-30 17:03:35.564406,30
P792,2026-04-11 17:03:35.564406,41
P793,2026-04-06 17:03:35.564406,37
P793,2026-04-10 17:03:35.564406,8
P793,2026-04-03 17:03:35.564406,41
P793,2026-03-20 17:03:35.564406,44
P793,2026-03-23 17:03:35.564406,56
P793,2026-03-29 17:03:35.564406,11
P794,2026-04-08 17:03:35.564406,29
P794,2026-04-17 17:03:35.564406,6
P794,2026-04-11 17:03:35.564406,28
P794,2026-04-11 17:03:35.564406,42
P794,2026-04-15 17:03:35.564406,27
P794,2026-04-13 17:03:35.564406,31
P794,2026-04-11 17:03:35.564406,49
P794,2026-04-12 17:03:35.564406,43
P794,2026-04-08 17:03:35.564406,58
P794,2026-04-07 17:03:35.564406,35
P794,2026-04-04 17:03:35.564406,6
P794,2026-04-15 17:03:35.564406,45
P794,2026-04-07 17:03:35.564406,51
P794,2026-04-14 17:03:35.564406,46
P794,2026-04-14 17:03:35.564406,53
P795,2026-04-02 17:03:35.564406,30
P795,2026-04-14 17:03:35.564406,19
P795,2026-04-07 17:03:35.564406,41
P795,2026-03-28 17:03:35.564406,55
P795,2026-04-06 17:03:35.564406,57
P796,2026-04-08 17:03:35.564406,37
P796,2026-04-16 17:03:35.564406,58
P796,2026-04-10 17:03:35.564406,17
P796,2026-04-16 17:03:35.564406,40
P796,2026-04-02 17:03:35.564406,43
P796,2026-04-10 17:03:35.564406,52
P796,2026-03-28 17:03:35.564406,19
P796,2026-04-09 17:03:35.564406,50
P797,2026-03-28 17:03:35.564406,34
P797,2026-03-30 17:03:35.564406,25
P798,2026-04-17 17:03:35.564406,60
P798,2026-04-16 17:03:35.564406,46
P798,2026-03-30 17:03:35.564406,27
P798,2026-03-29 17:03:35.564406,29
P798,2026-04-09 17:03:35.564406,11
P798,2026-03-31 17:03:35.564406,9
P798,2026-04-15 17:03:35.564406,41
P798,2026-04-13 17:03:35.564406,27
P799,2026-04-14 17:03:35.564406,53
P799,2026-04-16 17:03:35.564406,45
P799,2026-04-12 17:03:35.564406,50
P799,2026-04-12 17:03:35.564406,5
P799,2026-04-13 17:03:35.564406,35
P800,2026-04-16 17:03:35.564406,58
P800,2026-04-16 17:03:35.564406,40
P800,2026-04-17 17:03:35.564406,13
P800,2026-04-14 17:03:35.564406,49
P800,2026-04-12 17:03:35.564406,27
P800,2026-04-14 17:03:35.564406,7
P800,2026-04-13 17:03:35.564406,54
P800,2026-04-12 17:03:35.564406,36
P800,2026-04-15 17:03:35.564406,55
P800,2026-04-16 17:03:35.564406,8
P800,2026-04-16 17:03:35.564406,36
P800,2026-04-12 17:03:35.564406,48
P802,2026-04-16 17:03:35.564406,47
P802,2026-04-10 17:03:35.564406,58
P802,2026-04-10 17:03:35.564406,18
P802,2026-04-11 17:03:35.564406,41
P802,2026-04-13 17:03:35.564406,15
P802,2026-04-13 17:03:35.564406,8
P802,2026-04-17 17:03:35.564406,17
P802,2026-04-11 17:03:35.564406,50
P802,2026-04-14 17:03:35.564406,40
P802,2026-04-10 17:03:35.564406,22
P802,2026-04-16 17:03:35.564406,42
P803,2026-03-21 17:03:35.564406,49
P803,2026-04-16 17:03:35.564406,41
P803,2026-03-22 17:03:35.564406,38
P803,2026-03-31 17:03:35.564406,35
P803,2026-03-26 17:03:35.564406,9
P803,2026-03-23 17:03:35.564406,37
P803,2026-04-01 17:03:35.564406,44
P803,2026-04-13 17:03:35.564406,47
P803,2026-04-02 17:03:35.564406,57
P803,2026-04-03 17:03:35.564406,54
P803,2026-04-04 17:03:35.564406,27
P803,2026-03-30 17:03:35.564406,40
P803,2026-04-07 17:03:35.564406,19
P803,2026-04-01 17:03:35.564406,9
P804,2026-04-05 17:03:35.564406,35
P804,2026-04-16 17:03:35.564406,10
P804,2026-04-15 17:03:35.564406,56
P804,2026-04-15 17:03:35.564406,55
P805,2026-04-17 17:03:35.564406,53
P805,2026-04-05 17:03:35.564406,50
P805,2026-04-11 17:03:35.564406,21
P805,2026-04-10 17:03:35.564406,41
P805,2026-04-10 17:03:35.564406,60
P805,2026-04-15 17:03:35.564406,44
P805,2026-04-06 17:03:35.564406,8
P805,2026-04-09 17:03:35.564406,51
P806,2026-04-16 17:03:35.564406,16
P806,2026-04-15 17:03:35.564406,40
P806,2026-04-16 17:03:35.564406,47
P807,2026-04-13 17:03:35.564406,59
P807,2026-03-23 17:03:35.564406,24
P807,2026-04-02 17:03:35.564406,29
P807,2026-04-15 17:03:35.564406,33
P807,2026-03-25 17:03:35.564406,46
P807,2026-04-01 17:03:35.564406,33
P807,2026-04-04 17:03:35.564406,23
P807,2026-04-06 17:03:35.564406,39
P808,2026-03-31 17:03:35.564406,41
P808,2026-04-03 17:03:35.564406,49
P808,2026-04-08 17:03:35.564406,45
P809,2026-04-17 17:03:35.564406,17
P809,2026-04-17 17:03:35.564406,53
P809,2026-04-05 17:03:35.564406,57
P809,2026-04-10 17:03:35.564406,18
P809,2026-04-14 17:03:35.564406,28
P809,2026-04-16 17:03:35.564406,12
P809,2026-04-09 17:03:35.564406,12
P809,2026-04-15 17:03:35.564406,55
P809,2026-04-16 17:03:35.564406,47
P809,2026-04-08 17:03:35.564406,47
P809,2026-04-05 17:03:35.564406,12
P809,2026-04-12 17:03:35.564406,8
P809,2026-04-07 17:03:35.564406,46
P810,2026-04-17 17:03:35.564406,17
P810,2026-04-14 17:03:35.564406,39
P810,2026-04-10 17:03:35.564406,13
P810,2026-04-05 17:03:35.564406,36
P810,2026-04-17 17:03:35.564406,46
P810,2026-04-05 17:03:35.564406,20
P810,2026-04-15 17:03:35.564406,37
P810,2026-04-07 17:03:35.564406,54
P810,2026-04-14 17:03:35.564406,47
P810,2026-04-10 17:03:35.564406,8
P810,2026-04-09 17:03:35.564406,29
P810,2026-04-04 17:03:35.564406,7
P811,2026-04-17 17:03:35.564406,23
P811,2026-04-16 17:03:35.564406,49
P811,2026-04-12 17:03:35.564406,29
P811,2026-04-01 17:03:35.564406,17
P811,2026-04-10 17:03:35.564406,39
P811,2026-04-01 17:03:35.564406,43
P811,2026-04-17 17:03:35.564406,57
P811,2026-04-06 17:03:35.564406,30
P811,2026-04-13 17:03:35.564406,51
P811,2026-04-14 17:03:35.564406,12
P811,2026-04-15 17:03:35.564406,59
P812,2026-04-16 17:03:35.564406,54
P812,2026-04-07 17:03:35.564406,52
P812,2026-04-12 17:03:35.564406,22
P812,2026-04-15 17:03:35.564406,18
P812,2026-04-16 17:03:35.564406,25
P812,2026-04-17 17:03:35.564406,43
P812,2026-04-17 17:03:35.564406,19
P812,2026-04-15 17:03:35.564406,57
P812,2026-04-12 17:03:35.564406,43
P812,2026-04-09 17:03:35.564406,7
P812,2026-04-12 17:03:35.564406,39
P813,2026-04-05 17:03:35.564406,43
P813,2026-03-22 17:03:35.564406,13
P813,2026-03-24 17:03:35.564406,5
P813,2026-03-20 17:03:35.564406,32
P813,2026-04-08 17:03:35.564406,53
P813,2026-04-02 17:03:35.564406,52
P813,2026-03-18 17:03:35.564406,34
P813,2026-03-20 17:03:35.564406,42
P813,2026-04-07 17:03:35.564406,8
P813,2026-04-09 17:03:35.564406,35
P813,2026-03-29 17:03:35.564406,52
P813,2026-03-24 17:03:35.564406,37
P813,2026-04-01 17:03:35.564406,38
P813,2026-04-08 17:03:35.564406,43
P813,2026-04-09 17:03:35.564406,27
P814,2026-04-17 17:03:35.564406,44
P814,2026-04-14 17:03:35.564406,15
P814,2026-04-05 17:03:35.564406,36
P814,2026-04-09 17:03:35.564406,58
P814,2026-04-09 17:03:35.564406,22
P814,2026-04-07 17:03:35.564406,25
P814,2026-04-04 17:03:35.564406,42
P814,2026-04-05 17:03:35.564406,28
P814,2026-04-09 17:03:35.564406,55
P814,2026-04-12 17:03:35.564406,41
P814,2026-04-08 17:03:35.564406,9
P814,2026-04-11 17:03:35.564406,57
P814,2026-04-16 17:03:35.564406,48
P815,2026-04-12 17:03:35.564406,37
P815,2026-04-12 17:03:35.564406,30
P815,2026-04-13 17:03:35.564406,24
P815,2026-03-20 17:03:35.564406,45
P815,2026-04-10 17:03:35.564406,31
P815,2026-04-14 17:03:35.564406,39
P815,2026-04-05 17:03:35.564406,19
P815,2026-04-02 17:03:35.564406,51
P815,2026-04-15 17:03:35.564406,49
P815,2026-03-19 17:03:35.564406,20
P815,2026-04-11 17:03:35.564406,36
P815,2026-03-20 17:03:35.564406,24
P815,2026-04-16 17:03:35.564406,47
P815,2026-03-25 17:03:35.564406,14
P816,2026-04-12 17:03:35.564406,14
P816,2026-04-15 17:03:35.564406,7
P816,2026-04-16 17:03:35.564406,14
P816,2026-04-06 17:03:35.564406,53
P816,2026-04-15 17:03:35.564406,60
P816,2026-04-08 17:03:35.564406,59
P816,2026-04-12 17:03:35.564406,35
P816,2026-04-08 17:03:35.564406,25
P816,2026-04-16 17:03:35.564406,37
P816,2026-04-09 17:03:35.564406,50
P816,2026-04-15 17:03:35.564406,44
P816,2026-04-16 17:03:35.564406,39
P817,2026-04-13 17:03:35.564406,18
P817,2026-04-09 17:03:35.564406,16
P817,2026-04-11 17:03:35.564406,17
P817,2026-04-05 17:03:35.564406,31
P817,2026-04-06 17:03:35.564406,43
P817,2026-04-05 17:03:35.564406,9
P817,2026-04-17 17:03:35.564406,29
P818,2026-04-15 17:03:35.564406,33
P819,2026-04-17 17:03:35.564406,33
P819,2026-04-16 17:03:35.564406,45
P819,2026-04-15 17:03:35.564406,40
P819,2026-04-15 17:03:35.564406,23
P820,2026-04-15 17:03:35.564406,7
P820,2026-04-17 17:03:35.564406,44
P820,2026-04-16 17:03:35.564406,47
P820,2026-04-17 17:03:35.564406,55
P820,2026-04-16 17:03:35.564406,19
P821,2026-04-04 17:03:35.564406,56
P821,2026-04-03 17:03:35.564406,52
P821,2026-04-16 17:03:35.564406,32
P821,2026-04-07 17:03:35.564406,22
P821,2026-04-05 17:03:35.564406,29
P821,2026-04-13 17:03:35.564406,19
P821,2026-04-04 17:03:35.564406,17
P821,2026-04-05 17:03:35.564406,56
P822,2026-04-08 17:03:35.564406,17
P822,2026-04-11 17:03:35.564406,43
P823,2026-04-13 17:03:35.564406,16
P824,2026-04-04 17:03:35.564406,57
P824,2026-04-13 17:03:35.564406,22
P825,2026-03-31 17:03:35.564406,57
P825,2026-04-08 17:03:35.564406,26
P825,2026-04-05 17:03:35.564406,56
P825,2026-04-14 17:03:35.564406,5
P825,2026-04-04 17:03:35.564406,12
P825,2026-04-08 17:03:35.564406,58
P827,2026-04-06 17:03:35.564406,17
P827,2026-04-06 17:03:35.564406,40
P827,2026-04-13 17:03:35.564406,33
P827,2026-04-09 17:03:35.564406,38
P827,2026-04-14 17:03:35.564406,55
P827,2026-04-06 17:03:35.564406,55
P827,2026-04-08 17:03:35.564406,43
P827,2026-04-08 17:03:35.564406,58
P827,2026-04-13 17:03:35.564406,39
P827,2026-04-13 17:03:35.564406,15
P827,2026-04-15 17:03:35.564406,49
P827,2026-04-17 17:03:35.564406,5
P828,2026-04-04 17:03:35.564406,13
P828,2026-04-06 17:03:35.564406,38
P828,2026-03-30 17:03:35.564406,9
P829,2026-04-15 17:03:35.564406,29
P829,2026-04-17 17:03:35.564406,58
P829,2026-04-15 17:03:35.564406,27
P829,2026-04-17 17:03:35.564406,11
P830,2026-04-15 17:03:35.564406,37
P830,2026-04-15 17:03:35.564406,45
P830,2026-04-13 17:03:35.564406,32
P830,2026-04-16 17:03:35.564406,43
P830,2026-04-15 17:03:35.564406,29
P830,2026-04-13 17:03:35.564406,22
P830,2026-04-14 17:03:35.564406,21
P830,2026-04-15 17:03:35.564406,51
P831,2026-04-02 17:03:35.564406,41
P831,2026-04-15 17:03:35.564406,56
P831,2026-04-10 17:03:35.564406,12
P831,2026-04-17 17:03:35.564406,50
P831,2026-04-14 17:03:35.564406,33
P831,2026-04-11 17:03:35.564406,24
P831,2026-04-10 17:03:35.564406,40
P831,2026-04-07 17:03:35.564406,46
P832,2026-04-06 17:03:35.564406,58
P832,2026-04-04 17:03:35.564406,14
P832,2026-04-12 17:03:35.564406,42
P832,2026-04-13 17:03:35.564406,57
P832,2026-04-16 17:03:35.564406,30
P832,2026-04-07 17:03:35.564406,16
P832,2026-04-14 17:03:35.564406,6
P832,2026-04-11 17:03:35.564406,19
P832,2026-04-15 17:03:35.564406,26
P832,2026-04-01 17:03:35.564406,34
P832,2026-04-05 17:03:35.564406,44
P832,2026-04-06 17:03:35.564406,13
P833,2026-04-12 17:03:35.564406,8
P833,2026-04-17 17:03:35.564406,41
P833,2026-04-15 17:03:35.564406,38
P833,2026-04-15 17:03:35.564406,56
P833,2026-04-17 17:03:35.564406,18
P833,2026-04-13 17:03:35.564406,45
P833,2026-04-09 17:03:35.564406,6
P834,2026-04-15 17:03:35.564406,10
P834,2026-04-16 17:03:35.564406,22
P834,2026-04-15 17:03:35.564406,33
P834,2026-04-17 17:03:35.564406,23
P834,2026-04-16 17:03:35.564406,39
P834,2026-04-15 17:03:35.564406,28
P834,2026-04-15 17:03:35.564406,44
P834,2026-04-15 17:03:35.564406,43
P835,2026-04-15 17:03:35.564406,44
P835,2026-04-14 17:03:35.564406,42
P836,2026-03-22 17:03:35.564406,29
P836,2026-03-24 17:03:35.564406,58
P836,2026-04-06 17:03:35.564406,59
P837,2026-04-11 17:03:35.564406,21
P837,2026-04-07 17:03:35.564406,56
P837,2026-04-08 17:03:35.564406,20
P837,2026-04-15 17:03:35.564406,38
P837,2026-04-10 17:03:35.564406,9
P837,2026-04-10 17:03:35.564406,23
P837,2026-04-10 17:03:35.564406,56
P837,2026-04-10 17:03:35.564406,21
P837,2026-04-17 17:03:35.564406,37
P838,2026-04-17 17:03:35.564406,46
P838,2026-04-16 17:03:35.564406,51
P838,2026-04-15 17:03:35.564406,31
P838,2026-04-15 17:03:35.564406,26
P838,2026-04-16 17:03:35.564406,26
